timestamp: CODE VALUEBYTE(S)
1764234165.291: 80 FE 8D 
1764234165.291: 80 FE C6 
1764234165.291: 80 FE FD 
1764234165.291: 80 FE E5 
1764234165.291: 80 FE 9F 
1764234165.291: 80 FE 8C 
1764234165.291: 80 FE D0 
1764234165.291: 80 FF 17 
1764234165.291: 80 FF 03 
1764234165.291: 80 FE A7 
1764234165.291: 80 FE 75 
1764234165.291: 80 FE AA 
1764234165.291: 80 FF 03 
1764234165.291: 80 FF 18 
1764234165.291: 80 FE DF 
1764234165.291: 80 FE B9 
1764234165.291: 80 FE E6 
1764234165.291: 80 FF 35 
1764234165.291: 80 FF 45 
1764234165.291: 80 FF 0A 
1764234165.291: 80 FE DD 
1764234165.291: 80 FE FE 
1764234165.291: 80 FF 3D 
1764234165.291: 80 FF 3D 
1764234165.291: 80 FE F7 
1764234165.291: 80 FE C7 
1764234165.291: 80 FE F0 
1764234165.291: 80 FF 3D 
1764234165.291: 80 FF 44 
1764234165.291: 80 FE F7 
1764234165.291: 80 FE B8 
1764234165.291: 80 FE DA 
1764234165.291: 80 FF 34 
1764234165.291: 80 FF 56 
1764234165.291: 80 FF 1E 
1764234165.291: 80 FE E4 
1764234165.291: 80 FF 01 
1764234165.291: 80 FF 50 
1764234165.291: 80 FF 63 
1764234165.291: 80 FF 15 
1764234165.291: 80 FE C3 
1764234165.291: 80 FE D2 
1764234165.291: 80 FF 2F 
1764234165.322: 80 FF 64 
1764234165.322: 80 FF 3A 
1764234165.322: 80 FE FF 
1764234165.322: 80 FF 19 
1764234165.322: 80 FF 7A 
1764234165.322: 80 FF AF 
1764234165.322: 80 FF 78 
1764234165.322: 80 FF 1E 
1764234165.322: 80 FF 0F 
1764234165.353: 80 FF 4D 
1764234165.353: 80 FF 70 
1764234165.353: 80 FF 38 
1764234165.353: 80 FE ED 
1764234165.353: 80 FE F8 
1764234165.353: 80 FF 59 
1764234165.353: 80 FF 9A 
1764234165.353: 80 FF 6A 
1764234165.353: 80 FF 08 
1764234165.353: 80 FE F5 
1764234165.353: 80 FF 4B 
1764234165.353: 80 FF A0 
1764234165.353: 80 FF 92 
1764234165.353: 80 FF 47 
1764234165.353: 80 FF 33 
1764234165.353: 80 FF 7F 
1764234165.353: 80 FF D1 
1764234165.353: 80 FF CB 
1764234165.353: 80 FF 85 
1764234165.353: 80 FF 6B 
1764234165.353: 80 FF AA 
1764234165.353: 80 FF F8 
1764234165.353: 80 FF FF 
1764234165.353: 80 FF D1 
1764234165.353: 80 FF CD 
1764234165.353: 80 00 17 
1764234165.353: 80 00 60 
1764234165.353: 80 00 57 
1764234165.353: 80 00 16 
1764234165.353: 80 00 09 
1764234165.353: 80 00 61 
1764234165.385: 80 00 D0 
1764234165.385: 80 00 F1 
1764234165.385: 80 00 C9 
1764234165.385: 80 00 BD 
1764234165.385: 80 01 03 
1764234165.385: 80 01 59 
1764234165.385: 80 01 59 
1764234165.385: 80 01 03 
1764234165.465: 80 00 BD 
1764234165.465: 80 00 D1 
1764234165.465: 80 01 12 
1764234165.465: 80 01 1D 
1764234165.465: 80 00 E3 
1764234165.465: 80 00 B5 
1764234165.465: 80 00 D4 
1764234165.465: 80 01 14 
1764234165.465: 80 01 17 
1764234165.465: 80 00 CB 
1764234165.465: 80 00 80 
1764234165.465: 80 00 7D 
1764234165.465: 80 00 A1 
1764234165.465: 80 00 93 
1764234165.465: 80 00 3C 
1764234165.465: 80 FF EA 
1764234165.465: 80 FF E7 
1764234165.465: 80 00 11 
1764234165.465: 80 00 08 
1764234165.465: 80 FF AF 
1764234165.465: 80 FF 5D 
1764234165.465: 80 FF 6A 
1764234165.465: 80 FF BB 
1764234165.465: 80 FF E6 
1764234165.465: 80 FF BC 
1764234165.465: 80 FF 85 
1764234165.465: 80 FF 9D 
1764234165.465: 80 FF F4 
1764234165.465: 80 00 25 
1764234165.465: 80 FF F9 
1764234165.465: 80 FF B7 
1764234165.465: 80 FF C1 
1764234165.465: 80 00 10 
1764234165.465: 80 00 39 
1764234165.465: 80 FF FF 
1764234165.465: 80 FF A9 
1764234165.465: 80 FF A5 
1764234165.465: 80 FF F9 
1764234165.465: 80 00 3A 
1764234165.465: 80 00 24 
1764234165.465: 80 FF FF 
1764234165.465: 80 00 48 
1764234165.465: 80 01 16 
1764234165.465: 80 02 0D 
1764234165.465: 80 02 E2 
1764234165.465: 80 03 C6 
1764234165.465: 80 05 17 
1764234165.465: 80 06 CB 
1764234165.465: 80 08 6A 
1764234165.465: 80 09 AB 
1764234165.465: 80 0A DA 
1764234165.465: 80 0C 6F 
1764234165.465: 80 0E 52 
1764234165.465: 86 03 65 
1764234165.465: 03 45 
1764234165.465: 80 0F CC 
1764234165.465: 80 10 3C 
1764234165.573: 80 0F C2 
1764234165.593: 80 0E FE 
1764234165.593: 80 0E 3A 
1764234165.593: 80 0D 18 
1764234165.593: 80 0B 1E 
1764234165.593: 80 08 6C 
1764234165.593: 80 05 B5 
1764234165.593: 80 03 8B 
1764234165.593: 80 01 EC 
1764234165.593: 80 00 8A 
1764234165.593: 80 FF 62 
1764234165.593: 80 FE C1 
1764234165.593: 80 FE CA 
1764234165.593: 80 FF 26 
1764234165.593: 80 FF 59 
1764234165.593: 80 FF 51 
1764234165.593: 80 FF 63 
1764234165.593: 80 FF BE 
1764234165.593: 80 00 17 
1764234165.593: 80 FF FF 
1764234165.593: 80 FF 79 
1764234165.593: 80 FF 00 
1764234165.593: 80 FE EF 
1764234165.593: 80 FF 1B 
1764234165.593: 80 FF 18 
1764234165.593: 80 FE CF 
1764234165.593: 80 FE 9F 
1764234165.593: 80 FE D5 
1764234165.593: 80 FF 37 
1764234165.593: 80 FF 4D 
1764234165.593: 80 FE FD 
1764234165.593: 80 FE AD 
1764234165.593: 80 FE B9 
1764234165.593: 80 FE FD 
1764234165.593: 80 FF 08 
1764234165.593: 80 FE BB 
1764234165.593: 80 FE 71 
1764234165.593: 80 FE 89 
1764234165.593: 80 FE E3 
1764234165.593: 80 FF 0F 
1764234165.593: 80 FE DD 
1764234165.593: 80 FE A1 
1764234165.593: 80 FE BD 
1764234165.593: 80 FF 1D 
1764234165.593: 80 FF 53 
1764234165.593: 80 FF 26 
1764234165.593: 80 FE DB 
1764234165.593: 80 FE D8 
1764234165.593: 80 FF 1E 
1764234165.593: 80 FF 4E 
1764234165.593: 80 FF 2D 
1764234165.593: 80 FE F3 
1764234165.593: 80 FE FC 
1764234165.593: 80 FF 49 
1764234165.593: 80 FF 7F 
1764234165.593: 80 FF 5E 
1764234165.593: 80 FF 1A 
1764234165.593: 80 FF 18 
1764234165.593: 80 FF 64 
1764234165.796: 80 FF A2 
1764234165.796: 80 FF 88 
1764234165.796: 80 FF 44 
1764234165.796: 80 FF 41 
1764234165.796: 80 FF 98 
1764234165.796: 80 FF EE 
1764234165.796: 80 FF E8 
1764234165.796: 80 FF A1 
1764234165.796: 80 FF 8B 
1764234165.796: 80 FF D6 
1764234165.796: 80 00 34 
1764234165.796: 80 00 44 
1764234165.796: 80 00 13 
1764234165.796: 80 00 09 
1764234165.796: 80 00 5A 
1764234165.796: 80 00 BD 
1764234165.796: 80 00 CE 
1764234165.796: 80 00 95 
1764234165.796: 80 00 7D 
1764234165.796: 80 00 C7 
1764234165.796: 80 01 30 
1764234165.796: 80 01 51 
1764234165.796: 80 01 24 
1764234165.796: 80 01 11 
1764234165.796: 80 01 55 
1764234165.796: 80 01 B0 
1764234165.796: 80 01 B6 
1764234165.796: 80 01 67 
1764234165.796: 80 01 35 
1764234165.796: 80 01 6E 
1764234165.796: 80 01 D4 
1764234165.796: 80 01 F4 
1764234165.796: 80 01 BD 
1764234165.796: 80 01 99 
1764234165.796: 80 01 D6 
1764234165.796: 80 02 3D 
1764234165.796: 80 02 58 
1764234165.796: 80 02 14 
1764234165.796: 80 01 DA 
1764234165.796: 80 02 03 
1764234165.796: 80 02 65 
1764234165.796: 80 02 90 
1764234165.796: 80 02 65 
1764234165.796: 80 02 40 
1764234165.796: 80 02 76 
1764234165.796: 80 02 DE 
1764234165.796: 80 03 08 
1764234165.796: 80 02 D0 
1764234165.796: 80 02 95 
1764234165.796: 80 02 B6 
1764234165.796: 80 03 19 
1764234165.796: 80 03 4F 
1764234165.796: 80 03 2B 
1764234165.796: 80 02 FB 
1764234165.796: 80 03 1F 
1764234165.796: 80 03 84 
1764234165.796: 80 03 BC 
1764234165.796: 80 03 91 
1764234165.796: 80 03 4E 
1764234165.796: 80 03 5C 
1764234165.796: 80 03 B9 
1764234165.796: 80 03 FA 
1764234165.796: 80 03 E0 
1764234165.796: 80 03 A7 
1764234165.827: 80 03 B9 
1764234165.827: 80 04 14 
1764234165.827: 80 04 50 
1764234165.827: 80 04 25 
1764234165.827: 80 03 D0 
1764234165.827: 80 03 C6 
1764234165.827: 80 04 17 
1764234165.827: 80 04 5D 
1764234165.827: 80 04 44 
1764234165.827: 80 03 FB 
1764234165.827: 80 03 F3 
1764234165.827: 80 04 3C 
1764234165.827: 80 04 74 
1764234165.827: 80 04 47 
1764234165.827: 80 03 E6 
1764234165.827: 80 03 C7 
1764234165.827: 80 04 05 
1764234165.827: 80 04 3C 
1764234165.827: 80 04 12 
1764234165.827: 80 03 AF 
1764234165.827: 80 03 88 
1764234165.827: 80 03 C0 
1764234165.827: 80 03 F4 
1764234165.827: 80 03 BE 
1764234165.827: 80 03 3C 
1764234165.827: 80 02 EA 
1764234165.827: 80 03 01 
1764234165.827: 80 03 2E 
1764234165.827: 80 03 05 
1764234165.827: 80 02 8F 
1764234165.827: 80 02 3E 
1764234165.827: 80 02 4F 
1764234165.827: 80 02 7A 
1764234165.827: 80 02 4E 
1764234165.827: 80 01 CA 
1764234165.827: 80 01 62 
1764234165.827: 80 01 63 
1764234165.827: 80 01 96 
1764234165.827: 80 01 87 
1764234165.827: 80 01 21 
1764234165.827: 80 00 C4 
1764234165.827: 80 00 C1 
1764234165.827: 80 00 EB 
1764234165.827: 80 00 DA 
1764234165.827: 80 00 78 
1764234165.827: 80 00 23 
1764234165.827: 80 00 28 
1764234166.013: 80 00 63 
1764234166.035: 80 00 71 
1764234166.035: 80 00 38 
1764234166.035: 80 00 07 
1764234166.035: 80 00 23 
1764234166.035: 80 00 65 
1764234166.035: 80 00 6F 
1764234166.035: 80 00 27 
1764234166.035: 80 FF E0 
1764234166.035: 80 FF E8 
1764234166.035: 80 00 25 
1764234166.035: 80 00 3B 
1764234166.035: 80 00 09 
1764234166.035: 80 FF D7 
1764234166.035: 80 FF F2 
1764234166.035: 80 00 3F 
1764234166.035: 80 00 5E 
1764234166.035: 80 00 26 
1764234166.035: 80 FF DE 
1764234166.035: 80 FF E4 
1764234166.035: 80 00 2E 
1764234166.035: 80 00 5B 
1764234166.035: 80 00 34 
1764234166.035: 80 FF F5 
1764234166.035: 80 FF FD 
1764234166.035: 80 00 4A 
1764234166.035: 80 00 79 
1764234166.035: 80 00 46 
1764234166.035: 80 FF EB 
1764234166.035: 80 FF D5 
1764234166.035: 80 00 17 
1764234166.035: 80 00 52 
1764234166.035: 80 00 34 
1764234166.035: 80 FF E7 
1764234166.035: 80 FF D4 
1764234166.035: 80 00 12 
1764234166.035: 80 00 4C 
1764234166.035: 80 00 2E 
1764234166.035: 80 FF DD 
1764234166.035: 80 FF BE 
1764234166.035: 80 FF F4 
1764234166.035: 80 00 2E 
1764234166.035: 80 00 1C 
1764234166.035: 80 FF D9 
1764234166.035: 80 FF CC 
1764234166.035: 80 00 12 
1764234166.035: 80 00 57 
1764234166.035: 80 00 41 
1764234166.035: 80 FF EA 
1764234166.035: 80 FF C1 
1764234166.035: 80 FF F8 
1764234166.035: 80 00 44 
1764234166.035: 80 00 3C 
1764234166.035: 80 FF E7 
1764234166.035: 80 FF B2 
1764234166.035: 80 FF DD 
1764234166.035: 80 00 29 
1764234166.035: 80 00 28 
1764234166.035: 80 FF D2 
1764234166.035: 80 FF 91 
1764234166.035: 80 FF B1 
1764234166.035: 80 00 02 
1764234166.035: 80 00 17 
1764234166.067: 02 C8 
1764234166.067: 80 FF DB 
1764234166.067: 80 FF A9 
1764234166.067: 80 FF CF 
1764234166.067: 80 00 1F 
1764234166.067: 80 00 2D 
1764234166.067: 80 FF DE 
1764234166.067: 80 FF 93 
1764234166.067: 80 FF A3 
1764234166.067: 80 FF EF 
1764234166.067: 80 00 0B 
1764234166.067: 80 FF D2 
1764234166.067: 80 FF 95 
1764234166.067: 80 FF AB 
1764234166.067: 80 FF F9 
1764234166.067: 80 00 15 
1764234166.067: 80 FF D5 
1764234166.067: 80 FF 8D 
1764234166.067: 80 FF 9A 
1764234166.067: 80 FF E9 
1764234166.067: 80 00 10 
1764234166.067: 80 FF DF 
1764234166.067: 80 FF 9F 
1764234166.067: 80 FF AE 
1764234166.067: 80 FF FA 
1764234166.067: 80 00 18 
1764234166.067: 80 FF D5 
1764234166.067: 80 FF 7D 
1764234166.067: 80 FF 7D 
1764234166.067: 80 FF CE 
1764234166.067: 80 00 02 
1764234166.067: 80 FF D9 
1764234166.067: 80 FF 91 
1764234166.067: 80 FF 92 
1764234166.067: 80 FF DB 
1764234166.067: 80 00 06 
1764234166.067: 80 FF CD 
1764234166.067: 80 FF 6A 
1764234166.067: 80 FF 4D 
1764234166.067: 80 FF 85 
1764234166.067: 80 FF B7 
1764234166.067: 80 FF 9D 
1764234166.067: 80 FF 61 
1764234166.067: 80 FF 62 
1764234166.067: 80 FF A6 
1764234166.067: 80 FF D8 
1764234166.067: 80 FF B5 
1764234166.067: 80 FF 6F 
1764234166.067: 80 FF 64 
1764234166.099: 80 FF A0 
1764234166.099: 80 FF C8 
1764234166.099: 80 FF 9C 
1764234166.099: 80 FF 4D 
1764234166.099: 80 FF 41 
1764234166.099: 80 FF 84 
1764234166.099: 80 FF B6 
1764234166.099: 80 FF 8A 
1764234166.099: 80 FF 2D 
1764234166.099: 80 FF 10 
1764234166.099: 80 FF 55 
1764234166.099: 80 FF 9F 
1764234166.099: 80 FF 92 
1764234166.099: 80 FF 46 
1764234166.099: 80 FF 29 
1764234166.099: 80 FF 67 
1764234166.099: 80 FF B5 
1764234166.099: 80 FF AF 
1764234166.099: 80 FF 60 
1764234166.099: 80 FF 31 
1764234166.099: 80 FF 5B 
1764234166.099: 80 FF A3 
1764234166.099: 80 FF AC 
1764234166.099: 80 FF 77 
1764234166.099: 80 FF 5F 
1764234166.099: 80 FF 95 
1764234166.099: 80 FF DC 
1764234166.099: 80 FF D3 
1764234166.099: 80 FF 79 
1764234166.099: 80 FF 37 
1764234166.099: 80 FF 58 
1764234166.099: 80 FF A9 
1764234166.099: 80 FF BE 
1764234166.099: 80 FF 7E 
1764234166.099: 80 FF 44 
1764234166.099: 80 FF 66 
1764234166.099: 80 FF BD 
1764234166.099: 80 FF DA 
1764234166.099: 80 FF 96 
1764234166.131: 80 FF 48 
1764234166.131: 80 FF 4F 
1764234166.131: 80 FF 9A 
1764234166.131: 80 FF BC 
1764234166.131: 80 FF 86 
1764234166.131: 80 FF 41 
1764234166.131: 80 FF 51 
1764234166.131: 80 FF A9 
1764234166.209: 80 FF DE 
1764234166.209: 80 FF B3 
1764234166.209: 80 FF 6B 
1764234166.209: 80 FF 70 
1764234166.209: 80 FF C5 
1764234166.209: 80 00 05 
1764234166.209: 80 FF E9 
1764234166.209: 80 FF A9 
1764234166.209: 80 FF A7 
1764234166.209: 80 FF EC 
1764234166.209: 80 00 16 
1764234166.209: 80 FF E1 
1764234166.209: 80 FF 84 
1764234166.209: 80 FF 6E 
1764234166.209: 80 FF B4 
1764234166.209: 80 FF F7 
1764234166.209: 80 FF E6 
1764234166.209: 80 FF A8 
1764234166.209: 80 FF A2 
1764234166.209: 80 FF EB 
1764234166.209: 80 00 25 
1764234166.209: 80 00 01 
1764234166.209: 80 FF AA 
1764234166.209: 80 FF 8F 
1764234166.209: 80 FF CE 
1764234166.209: 80 00 0F 
1764234166.209: 80 FF F9 
1764234166.209: 80 FF B2 
1764234166.209: 80 FF A7 
1764234166.209: 80 FF F8 
1764234166.209: 80 00 44 
1764234166.209: 80 00 26 
1764234166.209: 80 FF C0 
1764234166.209: 80 FF 8F 
1764234166.209: 80 FF C9 
1764234166.209: 80 00 18 
1764234166.209: 80 00 0D 
1764234166.209: 80 FF BB 
1764234166.209: 80 FF 99 
1764234166.209: 80 FF E0 
1764234166.209: 80 00 3D 
1764234166.209: 80 00 3C 
1764234166.209: 80 FF E4 
1764234166.209: 80 FF AF 
1764234166.209: 80 FF E5 
1764234166.209: 80 00 40 
1764234166.209: 80 00 4D 
1764234166.431: 80 00 0B 
1764234166.460: 80 FF E7 
1764234166.460: 80 00 2A 
1764234166.460: 80 00 91 
1764234166.460: 80 00 AA 
1764234166.460: 80 00 6A 
1764234166.460: 80 00 3C 
1764234166.460: 80 00 6F 
1764234166.460: 80 00 CE 
1764234166.460: 80 00 E9 
1764234166.460: 80 00 B0 
1764234166.460: 80 00 83 
1764234166.460: 80 00 AD 
1764234166.460: 80 01 00 
1764234166.460: 80 01 12 
1764234166.460: 80 00 D4 
1764234166.460: 80 00 A8 
1764234166.460: 80 00 DE 
1764234166.460: 80 01 4A 
1764234166.460: 80 01 7A 
1764234166.460: 80 01 4E 
1764234166.460: 80 01 1E 
1764234166.460: 80 01 3E 
1764234166.460: 80 01 8D 
1764234166.460: 80 01 9F 
1764234166.460: 80 01 4F 
1764234166.460: 80 00 F2 
1764234166.460: 80 00 E7 
1764234166.460: 80 01 23 
1764234166.460: 80 01 42 
1764234166.460: 80 01 10 
1764234166.460: 80 00 C9 
1764234166.460: 80 00 C3 
1764234166.460: 80 00 F7 
1764234166.460: 80 01 0D 
1764234166.460: 80 00 D1 
1764234166.460: 80 00 7A 
1764234166.460: 80 00 5C 
1764234166.460: 80 00 75 
1764234166.460: 80 00 74 
1764234166.460: 80 00 26 
1764234166.460: 80 FF C4 
1764234166.460: 80 FF A5 
1764234166.460: 80 FF C7 
1764234166.460: 80 FF CF 
1764234166.460: 80 FF 7E 
1764234166.460: 80 FF 0F 
1764234166.460: 80 FE EE 
1764234166.460: 80 FF 2C 
1764234166.460: 80 FF 6B 
1764234166.460: 80 FF 58 
1764234166.460: 80 FF 15 
1764234166.460: 80 FF 0D 
1764234166.460: 80 FF 5E 
1764234166.460: 80 FF B2 
1764234166.460: 80 FF AA 
1764234166.460: 80 FF 5E 
1764234166.460: 80 FF 38 
1764234166.460: 80 FF 63 
1764234166.460: 80 FF 97 
1764234166.460: 80 FF 7A 
1764234166.460: 80 FF 25 
1764234166.460: 80 FF 04 
1764234166.460: 80 FF 40 
1764234166.460: 80 FF 8E 
1764234166.490: 80 FF 99 
1764234166.490: 80 FF 81 
1764234166.490: 80 FF BD 
1764234166.490: 80 00 8A 
1764234166.490: 80 01 A5 
1764234166.490: 80 02 B4 
1764234166.490: 80 03 B7 
1764234166.490: 80 04 F8 
1764234166.490: 80 06 91 
1764234166.490: 80 08 3D 
1764234166.490: 80 09 B4 
1764234166.490: 80 0B 09 
1764234166.490: 80 0C 82 
1764234166.490: 80 0E 09 
1764234166.490: 86 03 7B 
1764234166.490: 03 43 
1764234166.490: 80 0F 1B 
1764234166.490: 80 0F 48 
1764234166.490: 80 0E AC 
1764234166.490: 80 0D C4 
1764234166.490: 80 0C C3 
1764234166.490: 80 0B 52 
1764234166.490: 80 09 0C 
1764234166.490: 80 06 26 
1764234166.490: 80 03 67 
1764234166.490: 80 01 74 
1764234166.490: 80 00 43 
1764234166.490: 80 FF 57 
1764234166.490: 80 FE 75 
1764234166.490: 80 FD E9 
1764234166.490: 80 FE 0F 
1764234166.490: 80 FE BF 
1764234166.490: 80 FF 63 
1764234166.490: 80 FF 93 
1764234166.490: 80 FF 78 
1764234166.490: 80 FF 73 
1764234166.490: 80 FF 92 
1764234166.490: 80 FF 80 
1764234166.490: 80 FF 07 
1764234166.490: 80 FE 6C 
1764234166.490: 80 FE 23 
1764234166.490: 80 FE 40 
1764234166.490: 80 FE 62 
1764234166.490: 80 FE 3D 
1764234166.490: 80 FD FB 
1764234166.490: 80 FD FD 
1764234166.490: 80 FE 4B 
1764234166.490: 80 FE 85 
1764234166.490: 80 FE 5C 
1764234166.490: 80 FE 03 
1764234166.490: 80 FD E7 
1764234166.490: 80 FE 1F 
1764234166.490: 80 FE 57 
1764234166.490: 80 FE 3E 
1764234166.522: 80 FD F9 
1764234166.522: 80 FD F0 
1764234166.522: 80 FE 3A 
1764234166.522: 80 FE 7F 
1764234166.522: 80 FE 6B 
1764234166.522: 80 FE 1D 
1764234166.522: 80 FE 04 
1764234166.522: 80 FE 46 
1764234166.522: 80 FE 91 
1764234166.522: 80 FE 88 
1764234166.522: 80 FE 3D 
1764234166.522: 80 FE 1C 
1764234166.522: 80 FE 57 
1764234166.522: 80 FE A9 
1764234166.522: 80 FE AF 
1764234166.522: 80 FE 6F 
1764234166.522: 80 FE 4B 
1764234166.522: 80 FE 7E 
1764234166.522: 80 FE CA 
1764234166.522: 80 FE CB 
1764234166.522: 80 FE 83 
1764234166.522: 80 FE 54 
1764234166.522: 80 FE 80 
1764234166.522: 80 FE CF 
1764234166.522: 80 FE DD 
1764234166.522: 80 FE A3 
1764234166.522: 80 FE 83 
1764234166.522: 80 FE BD 
1764234166.522: 80 FF 17 
1764234166.522: 80 FF 28 
1764234166.522: 80 FE E8 
1764234166.522: 80 FE BC 
1764234166.522: 80 FE F1 
1764234166.522: 80 FF 54 
1764234166.522: 80 FF 7B 
1764234166.522: 80 FF 56 
1764234166.522: 80 FF 44 
1764234166.522: 80 FF 8F 
1764234166.522: 80 00 01 
1764234166.618: 80 00 2A 
1764234166.618: 80 FF F5 
1764234166.618: 80 FF C6 
1764234166.618: 80 FF FA 
1764234166.618: 80 00 67 
1764234166.618: 80 00 9D 
1764234166.618: 80 00 72 
1764234166.618: 80 00 3E 
1764234166.618: 80 00 5F 
1764234166.618: 80 00 BD 
1764234166.618: 80 00 EF 
1764234166.618: 80 00 C6 
1764234166.618: 80 00 8D 
1764234166.618: 80 00 A6 
1764234166.618: 80 01 03 
1764234166.618: 80 01 3E 
1764234166.618: 80 01 25 
1764234166.618: 80 00 FB 
1764234166.618: 80 01 1F 
1764234166.618: 80 01 8A 
1764234166.618: 80 01 CE 
1764234166.618: 80 01 AD 
1764234166.618: 80 01 66 
1764234166.618: 80 01 67 
1764234166.618: 80 01 BE 
1764234166.618: 80 02 0D 
1764234166.618: 80 02 0C 
1764234166.618: 80 01 E5 
1764234166.618: 80 01 F8 
1764234166.618: 80 02 51 
1764234166.618: 80 02 97 
1764234166.618: 80 02 83 
1764234166.618: 80 02 48 
1764234166.618: 80 02 50 
1764234166.618: 80 02 AE 
1764234166.618: 80 03 07 
1764234166.618: 80 03 08 
1764234166.618: 80 02 D5 
1764234166.618: 80 02 D9 
1764234166.618: 80 03 35 
1764234166.618: 80 03 93 
1764234166.618: 80 03 96 
1764234166.618: 80 03 56 
1764234166.618: 80 03 3A 
1764234166.618: 80 03 72 
1764234166.618: 80 03 BF 
1764234166.618: 80 03 CF 
1764234166.618: 80 03 AC 
1764234166.618: 80 03 AB 
1764234166.618: 80 03 EB 
1764234166.618: 80 04 27 
1764234166.618: 80 04 14 
1764234166.618: 80 03 C7 
1764234166.618: 80 03 A4 
1764234166.618: 80 03 D7 
1764234166.649: 80 04 1A 
1764234166.649: 80 04 14 
1764234166.649: 80 03 CD 
1764234166.649: 80 03 A7 
1764234166.649: 80 03 D9 
1764234166.649: 80 04 23 
1764234166.649: 80 04 1E 
1764234166.649: 80 03 C8 
1764234166.853: 80 03 83 
1764234166.853: 80 03 97 
1764234166.853: 80 03 D4 
1764234166.853: 80 03 D6 
1764234166.853: 80 03 87 
1764234166.853: 80 03 3D 
1764234166.853: 80 03 3F 
1764234166.853: 80 03 66 
1764234166.853: 80 03 50 
1764234166.853: 80 02 EB 
1764234166.853: 80 02 8C 
1764234166.853: 80 02 81 
1764234166.853: 80 02 A2 
1764234166.853: 80 02 87 
1764234166.853: 80 02 11 
1764234166.853: 80 01 9F 
1764234166.853: 80 01 8B 
1764234166.853: 80 01 AF 
1764234166.853: 80 01 95 
1764234166.853: 80 01 0D 
1764234166.853: 80 00 7A 
1764234166.853: 80 00 53 
1764234166.853: 80 00 8D 
1764234166.853: 80 00 A8 
1764234166.853: 80 00 54 
1764234166.853: 80 FF D8 
1764234166.853: 80 FF AF 
1764234166.853: 80 FF E6 
1764234166.853: 80 00 0C 
1764234166.853: 80 FF C6 
1764234166.853: 80 FF 4C 
1764234166.853: 80 FF 1D 
1764234166.853: 80 FF 59 
1764234166.853: 80 FF A0 
1764234166.853: 80 FF 8F 
1764234166.853: 80 FF 45 
1764234166.853: 80 FF 2F 
1764234166.853: 80 FF 73 
1764234166.853: 80 FF B9 
1764234166.853: 80 FF A5 
1764234166.853: 80 FF 51 
1764234166.853: 80 FF 27 
1764234166.853: 80 FF 58 
1764234166.853: 80 FF 9D 
1764234166.853: 80 FF A3 
1764234166.853: 80 FF 7B 
1764234166.853: 80 FF 7F 
1764234166.853: 80 FF D1 
1764234166.853: 80 00 25 
1764234166.853: 80 00 28 
1764234166.853: 80 FF EE 
1764234166.853: 80 FF D8 
1764234166.853: 80 00 13 
1764234166.853: 80 00 58 
1764234166.853: 80 00 4F 
1764234166.853: 80 00 09 
1764234166.853: 80 FF E9 
1764234166.853: 80 00 25 
1764234166.853: 80 00 79 
1764234166.853: 80 00 80 
1764234166.853: 80 00 35 
1764234166.853: 80 FF FE 
1764234166.853: 80 00 24 
1764234166.853: 80 00 79 
1764234166.885: 80 00 98 
1764234166.885: 80 00 66 
1764234166.885: 80 00 32 
1764234166.885: 80 00 47 
1764234166.885: 80 00 83 
1764234166.885: 80 00 8C 
1764234166.885: 80 00 4C 
1764234166.885: 80 00 10 
1764234166.885: 80 00 1F 
1764234166.885: 80 00 5A 
1764234166.885: 80 00 68 
1764234166.885: 80 00 31 
1764234166.885: 80 00 04 
1764234166.885: 80 00 22 
1764234166.885: 80 00 64 
1764234166.885: 80 00 6A 
1764234166.885: 80 00 1C 
1764234166.885: 80 FF D8 
1764234166.885: 80 FF F0 
1764234166.885: 80 00 3F 
1764234166.885: 80 00 58 
1764234166.885: 80 00 1B 
1764234166.885: 80 FF DE 
1764234166.885: 80 FF F8 
1764234166.885: 80 00 46 
1764234166.885: 80 00 56 
1764234166.885: 80 FF FE 
1764234166.885: 80 FF 9B 
1764234166.885: 80 FF 95 
1764234166.885: 80 FF D7 
1764234166.885: 80 FF F6 
1764234166.885: 80 FF BB 
1764234166.885: 80 FF 72 
1764234166.885: 80 FF 7C 
1764234166.885: 80 FF C9 
1764234166.885: 80 FF EE 
1764234166.885: 80 FF B2 
1764234166.885: 80 FF 5D 
1764234166.885: 80 FF 5A 
1764234166.885: 80 FF AB 
1764234166.885: 80 FF E8 
1764234166.885: 80 FF C8 
1764234166.885: 80 FF 7C 
1764234166.885: 80 FF 6D 
1764234166.885: 80 FF AD 
1764234166.947: 80 FF E6 
1764234166.947: 80 FF C8 
1764234166.947: 80 FF 75 
1764234166.947: 80 FF 50 
1764234166.947: 80 FF 7B 
1764234166.947: 80 FF B4 
